x,rho,u,p,A
0.00023287625418060205,1.5179089180225578,147.37946291342942,117546.28159993565,1.29
0.0006986287625418059,1.5024388893843839,150.73217572435587,115878.40860354176,1.29
0.0011643812709030098,1.4980403559425428,151.69393804474828,115404.26175493449,1.29
0.001630133779264214,1.4967848349688369,151.96908880513607,115268.95148593184,1.29
0.0020958862876254173,1.4964262056872757,152.04774336359299,115230.29829463596,1.29
0.002561638795986622,1.4963241190296166,152.0702254254616,115219.25339972625,1.29
0.0030273913043478255,1.4962954578613636,152.07665537765592,115216.09660992038,1.29
0.003493143812709029,1.4962874199628076,152.0784876389354,115215.18664361133,1.29
0.003958896321070233,1.4962848081746085,152.07901567731875,115214.92236446691,1.29
0.004424648829431437,1.4962837744623698,152.07917026038407,115214.8508977807,1.29
0.004890401337792641,1.496283403144122,152.0792101666911,115214.83581886328,1.29
0.005356153846153845,1.49628329322079,152.07921743553692,115214.8348509775,1.29
0.005821906354515049,1.4962832707315206,152.07921687564374,115214.83578678047,1.29
0.006287658862876253,1.4962832692353956,152.07921592638667,115214.83648737427,1.29
0.006753411371237457,1.4962832705215579,152.07921545283412,115214.83671030759,1.29
0.007219163879598661,1.496283271126253,152.07921532563918,115214.83674082544,1.29
0.007684916387959865,1.4962832711860574,152.07921531857093,115214.83673823804,1.29
0.00815066889632107,1.4962832711110297,152.07921533515758,115214.83672889939,1.29
0.008616421404682273,1.4962832710683913,152.07921534212477,115214.83672645008,1.29
0.009082173913043477,1.496283271058005,152.07921534328975,115214.83672619301,1.29
0.009547926421404682,1.496283271058505,152.07921534279487,115214.8367264934,1.29
0.010013678929765886,1.4962832710589762,152.0792153425634,115214.83672661164,1.29
0.01047943143812709,1.4962832710583893,152.07921534264668,115214.83672656592,1.29
0.010945183946488293,1.4962832710577982,152.07921534275673,115214.83672650524,1.29
0.011410936454849497,1.4962832710574723,152.07921534281667,115214.83672646868,1.29
0.0118766889632107,1.4962832710572402,152.07921534285828,115214.83672644095,1.29
0.012342441471571906,1.4962832710569975,152.0792153429031,115214.83672641167,1.29
0.01280819397993311,1.4962832710567415,152.07921534295102,115214.83672638074,1.29
0.013273946488294313,1.4962832710564877,152.07921534299837,115214.8367263501,1.29
0.013739698996655517,1.4962832710562417,152.07921534304415,115214.83672632017,1.29
0.01420545150501672,1.4962832710560008,152.0792153430887,115214.8367262908,1.29
0.014671204013377926,1.4962832710557628,152.07921534313238,115214.83672626172,1.29
0.01513695652173913,1.4962832710555283,152.0792153431752,115214.83672623309,1.29
0.015602709030100333,1.4962832710552978,152.07921534321724,115214.83672620481,1.29
0.016068461538461535,1.4962832710550718,152.07921534325828,115214.83672617692,1.29
0.01653421404682274,1.4962832710548493,152.07921534329844,115214.83672614947,1.29
0.016999966555183942,1.4962832710546305,152.07921534333772,115214.83672612242,1.29
0.017465719063545146,1.4962832710544156,152.07921534337606,115214.83672609576,1.29
0.01793147157190635,1.4962832710542058,152.07921534341335,115214.8367260695,1.29
0.018397224080267553,1.4962832710539995,152.0792153434497,115214.8367260437,1.29
0.018862976588628757,1.4962832710537972,152.0792153434853,115214.83672601815,1.29
0.01932872909698996,1.4962832710535987,152.07921534352002,115214.83672599304,1.29
0.019794481605351168,1.4962832710534035,152.07921534355373,115214.83672596826,1.29
0.02026023411371237,1.496283271053212,152.0792153435867,115214.83672594393,1.29
0.020725986622073575,1.4962832710530245,152.0792153436186,115214.83672591999,1.29
0.02119173913043478,1.4962832710528409,152.07921534364962,115214.83672589647,1.29
0.021657491638795982,1.4962832710526615,152.0792153436797,115214.8367258734,1.29
0.022123244147157186,1.4962832710524863,152.07921534370888,115214.83672585068,1.29
0.02258899665551839,1.4962832710523157,152.07921534373708,115214.83672582835,1.29
0.023054749163879593,1.4962832710521485,152.07921534376436,115214.83672580644,1.29
0.023520501672240797,1.496283271051985,152.07921534379068,115214.83672578493,1.29
0.023986254180602,1.4962832710518248,152.0792153438161,115214.83672576379,1.29
0.024452006688963204,1.4962832710516676,152.07921534384076,115214.83672574298,1.29
0.024917759197324408,1.4962832710515146,152.0792153438645,115214.83672572253,1.29
0.02538351170568561,1.496283271051365,152.07921534388734,115214.83672570248,1.29
0.02584926421404682,1.4962832710512186,152.07921534390942,115214.83672568279,1.29
0.026315016722408022,1.496283271051076,152.0792153439306,115214.83672566351,1.29
0.026780769230769226,1.4962832710509373,152.07921534395092,115214.83672564453,1.29
0.02724652173913043,1.4962832710508025,152.0792153439704,115214.83672562598,1.29
0.027712274247491633,1.4962832710506715,152.07921534398912,115214.83672560779,1.29
0.028178026755852837,1.4962832710505447,152.0792153440069,115214.83672559005,1.29
0.02864377926421404,1.4962832710504212,152.079215344024,115214.83672557266,1.29
0.029109531772575244,1.4962832710503007,152.07921534404002,115214.83672555556,1.29
0.029575284280936448,1.4962832710501837,152.07921534405523,115214.83672553884,1.29
0.03004103678929765,1.4962832710500704,152.07921534406958,115214.83672552249,1.29
0.03050678929765886,1.4962832710499605,152.07921534408297,115214.83672550651,1.29
0.03097254180602006,1.4962832710498541,152.0792153440956,115214.83672549084,1.29
0.03143829431438127,1.4962832710497511,152.07921534410744,115214.83672547563,1.29
0.03190404682274247,1.4962832710496514,152.07921534411844,115214.83672546071,1.29
0.03236979933110368,1.496283271049555,152.07921534412864,115214.83672544613,1.29
0.03283555183946488,1.4962832710494627,152.0792153441377,115214.83672543193,1.29
0.033301304347826084,1.496283271049373,152.07921534414615,115214.8367254181,1.29
0.033767056856187284,1.4962832710492864,152.07921534415382,115214.83672540462,1.29
0.03423280936454849,1.4962832710492033,152.07921534416073,115214.83672539142,1.29
0.0346985618729097,1.4962832710491238,152.07921534416687,115214.83672537861,1.29
0.0351643143812709,1.4962832710490475,152.07921534417204,115214.83672536616,1.29
0.035630066889632106,1.4962832710489746,152.07921534417642,115214.83672535405,1.29
0.036095819397993306,1.4962832710489045,152.07921534417994,115214.83672534228,1.29
0.03656157190635451,1.4962832710488378,152.0792153441827,115214.83672533091,1.29
0.037027324414715714,1.4962832710487748,152.07921534418463,115214.83672531985,1.29
0.03749307692307692,1.4962832710487144,152.0792153441857,115214.83672530914,1.29
0.03795882943143812,1.4962832710486564,152.07921534418605,115214.83672529875,1.29
0.03842458193979933,1.4962832710486016,152.07921534418563,115214.83672528858,1.29
0.03889033444816053,1.4962832710485494,152.07921534418455,115214.83672527876,1.29
0.039356086956521735,1.496283271048501,152.07921534418267,115214.83672526923,1.29
0.039821839464882935,1.4962832710484553,152.07921534418003,115214.83672525999,1.29
0.04028759197324414,1.4962832710484122,152.07921534417687,115214.83672525105,1.29
0.04075334448160535,1.4962832710483724,152.07921534417298,115214.83672524251,1.29
0.04121909698996655,1.4962832710483362,152.07921534416818,115214.8367252343,1.29
0.04168484949832776,1.4962832710483034,152.07921534416266,115214.83672522641,1.29
0.04215060200668896,1.4962832710482734,152.07921534415644,115214.83672521888,1.29
0.042616354515050164,1.4962832710482459,152.07921534414945,115214.83672521159,1.29
0.043082107023411365,1.4962832710482212,152.07921534414174,115214.8367252046,1.29
0.04354785953177257,1.4962832710481995,152.07921534413333,115214.83672519786,1.29
0.04401361204013377,1.4962832710481802,152.0792153441241,115214.83672519149,1.29
0.04447936454849498,1.4962832710481626,152.07921534411426,115214.8367251854,1.29
0.04494511705685618,1.496283271048148,152.07921534410363,115214.83672517966,1.29
0.045410869565217386,1.496283271048136,152.07921534409226,115214.83672517417,1.29
0.045876622073578587,1.4962832710481262,152.0792153440802,115214.83672516893,1.29
0.046342374581939794,1.4962832710481189,152.0792153440675,115214.83672516399,1.29
0.046808127090301,1.4962832710481142,152.07921534405418,115214.83672515932,1.29
0.0472738795986622,1.496283271048112,152.07921534404022,115214.83672515486,1.29
0.04773963210702341,1.496283271048112,152.07921534402556,115214.83672515066,1.29
0.04820538461538461,1.4962832710481135,152.07921534401024,115214.83672514674,1.29
0.048671137123745815,1.496283271048117,152.07921534399432,115214.83672514309,1.29
0.049136889632107016,1.496283271048123,152.07921534397758,115214.83672513973,1.29
0.04960264214046822,1.496283271048131,152.07921534396039,115214.83672513657,1.29
0.05006839464882942,1.496283271048142,152.07921534394248,115214.83672513378,1.29
0.05053414715719063,1.4962832710481557,152.07921534392395,115214.83672513122,1.29
0.05099989966555183,1.4962832710481722,152.0792153439047,115214.83672512895,1.29
0.05146565217391304,1.4962832710481908,152.07921534388493,115214.83672512692,1.29
0.05193140468227424,1.4962832710482126,152.07921534386435,115214.8367251252,1.29
0.052397157190635445,1.4962832710482363,152.07921534384323,115214.83672512369,1.29
0.05286290969899665,1.496283271048261,152.07921534382152,115214.83672512241,1.29
0.05332866220735785,1.4962832710482872,152.0792153437992,115214.83672512144,1.29
0.05379441471571906,1.4962832710483158,152.07921534377635,115214.83672512062,1.29
0.05426016722408026,1.4962832710483465,152.07921534375288,115214.83672512008,1.29
0.054725919732441466,1.4962832710483793,152.07921534372892,115214.83672511973,1.29
0.05519167224080267,1.496283271048414,152.07921534370425,115214.83672511966,1.29
0.055657424749163874,1.4962832710484502,152.07921534367907,115214.83672511978,1.29
0.056123177257525074,1.4962832710484888,152.07921534365337,115214.83672512013,1.29
0.05658892976588628,1.4962832710485299,152.07921534362708,115214.83672512075,1.29
0.05705468227424748,1.4962832710485725,152.0792153436003,115214.83672512155,1.29
0.05752043478260869,1.496283271048617,152.079215343573,115214.83672512257,1.29
0.05798618729096989,1.4962832710486629,152.07921534354523,115214.83672512378,1.29
0.058451939799331096,1.4962832710487104,152.07921534351678,115214.8367251252,1.29
0.0589176923076923,1.4962832710487588,152.07921534348776,115214.83672512685,1.29
0.0593834448160535,1.4962832710488085,152.07921534345812,115214.83672512865,1.29
0.05984919732441471,1.4962832710488594,152.07921534342805,115214.83672513068,1.29
0.06031494983277591,1.4962832710489125,152.0792153433974,115214.83672513289,1.29
0.06078070234113712,1.496283271048967,152.0792153433664,115214.83672513529,1.29
0.06124645484949832,1.496283271049023,152.07921534333497,115214.83672513791,1.29
0.06171220735785952,1.4962832710490805,152.079215343303,115214.83672514073,1.29
0.06217795986622073,1.4962832710491394,152.07921534327056,115214.83672514369,1.29
0.06264371237458193,1.4962832710492002,152.07921534323748,115214.8367251469,1.29
0.06310946488294313,1.496283271049262,152.07921534320403,115214.83672515028,1.29
0.06357521739130433,1.4962832710493246,152.07921534317015,115214.83672515384,1.29
0.06404096989966554,1.4962832710493885,152.0792153431357,115214.83672515757,1.29
0.06450672240802674,1.496283271049454,152.07921534310088,115214.83672516143,1.29
0.06497247491638794,1.4962832710495204,152.07921534306564,115214.8367251655,1.29
0.06543822742474915,1.496283271049588,152.07921534303006,115214.83672516976,1.29
0.06590397993311035,1.4962832710496563,152.07921534299396,115214.83672517419,1.29
0.06636973244147155,1.4962832710497251,152.07921534295738,115214.83672517876,1.29
0.06683548494983275,1.4962832710497955,152.07921534292046,115214.83672518349,1.29
0.06730123745819397,1.4962832710498668,152.079215342883,115214.83672518838,1.29
0.06776698996655517,1.496283271049938,152.07921534284515,115214.83672519338,1.29
0.06823274247491637,1.4962832710500107,152.07921534280683,115214.83672519855,1.29
0.06869849498327757,1.4962832710500837,152.07921534276812,115214.8367252038,1.29
0.06916424749163878,1.4962832710501583,152.0792153427291,115214.83672520926,1.29
0.06962999999999998,1.496283271050235,152.07921534268954,115214.83672521485,1.29
0.07009575250836118,1.4962832710503118,152.0792153426496,115214.83672522055,1.29
0.0705615050167224,1.4962832710503893,152.07921534260936,115214.83672522641,1.29
0.0710272575250836,1.4962832710504683,152.0792153425687,115214.83672523242,1.29
0.0714930100334448,1.4962832710505467,152.07921534252776,115214.83672523855,1.29
0.071958762541806,1.4962832710506253,152.0792153424865,115214.83672524481,1.29
0.07242451505016721,1.4962832710507037,152.0792153424448,115214.8367252511,1.29
0.07289026755852841,1.496283271050782,152.07921534240288,115214.83672525757,1.29
0.07335602006688961,1.4962832710508622,152.07921534236056,115214.8367252641,1.29
0.07382177257525081,1.4962832710509422,152.07921534231798,115214.83672527081,1.29
0.07428752508361203,1.4962832710510225,152.07921534227503,115214.83672527761,1.29
0.07475327759197323,1.4962832710511034,152.0792153422319,115214.8367252845,1.29
0.07521903010033443,1.4962832710511853,152.0792153421883,115214.83672529149,1.29
0.07568478260869563,1.4962832710512672,152.0792153421444,115214.83672529859,1.29
0.07615053511705684,1.4962832710513496,152.07921534210013,115214.83672530578,1.29
0.07661628762541804,1.4962832710514324,152.0792153420555,115214.83672531311,1.29
0.07708204013377924,1.4962832710515155,152.07921534201066,115214.83672532057,1.29
0.07754779264214046,1.4962832710515983,152.07921534196564,115214.83672532813,1.29
0.07801354515050166,1.4962832710516807,152.07921534192025,115214.83672533576,1.29
0.07847929765886286,1.4962832710517633,152.07921534187471,115214.83672534338,1.29
0.07894505016722406,1.496283271051846,152.07921534182887,115214.83672535114,1.29
0.07941080267558527,1.4962832710519292,152.07921534178269,115214.83672535901,1.29
0.07987655518394647,1.4962832710520126,152.07921534173624,115214.83672536697,1.29
0.08034230769230767,1.4962832710520964,152.07921534168952,115214.83672537499,1.29
0.08080806020066887,1.49628327105218,152.0792153416426,115214.83672538311,1.29
0.08127381270903009,1.4962832710522633,152.0792153415955,115214.83672539121,1.29
0.08173956521739129,1.496283271052347,152.07921534154812,115214.83672539944,1.29
0.08220531772575249,1.4962832710524352,152.07921534150051,115214.83672540767,1.29
0.0826710702341137,1.4962832710525238,152.07921534145257,115214.83672541605,1.29
0.0831368227424749,1.4962832710525926,152.07921534140448,115214.8367254244,1.29
0.0836025752508361,1.4962832710526262,152.0792153413561,115214.83672543282,1.29
0.0840683277591973,1.4962832710526999,152.07921534130762,115214.83672544132,1.29
0.08453408026755851,1.49628327105302,152.07921534125882,115214.83672544986,1.29
0.08499983277591971,1.4962832710535372,152.07921534120976,115214.8367254585,1.29
0.08546558528428091,1.496283271053109,152.07921534116045,115214.83672546725,1.29
0.08593133779264212,1.4962832710501135,152.07921534111074,115214.83672547627,1.29
0.08639709030100333,1.4962832710477256,152.07921534105765,115214.83672548516,1.29
0.08686284280936453,1.4962832710595988,152.07921534100697,115214.83672550072,1.29
0.08732859531772573,1.4962832710919005,152.07921534094413,115214.83672553166,1.29
0.08779434782608693,1.4962832710840657,152.07921534058795,115214.83672549984,1.29
0.08826010033444814,1.4962832709097604,152.07921534001207,115214.83672537359,1.29
0.08872585284280934,1.4962832706856954,152.07921534263355,115214.83672586073,1.29
0.08919160535117054,1.496283271191782,152.07921534758285,115214.83672589657,1.29
0.08965735785953176,1.4962832729943734,152.07921533250547,115214.83672037334,1.29
0.09012311036789296,1.4962832734277822,152.0792153027037,115214.8366988887,1.29
0.09058886287625416,1.4962832660384169,152.079215424736,115214.83667143005,1.29
0.09105461538461536,1.4962832511020494,152.0792157588703,115214.8367766248,1.29
0.09152036789297657,1.4962832558926555,152.07921574798362,115214.83758660403,1.29
0.09198612040133777,1.496283326999213,152.07921360432007,115214.8380246232,1.29
0.09245187290969897,1.4962834479666685,152.07921051419123,115214.83703638583,1.29
0.09291762541806017,1.4962833940905205,152.07921371729336,115214.83026393675,1.29
0.09338337792642139,1.496282714456014,152.07924156538778,115214.81480709989,1.29
0.09384913043478259,1.4962806581933021,152.07925963760755,115214.80279513235,1.29
0.09431488294314379,1.49627459687581,152.07915879025978,115214.77587675797,1.29
0.094780635451505,1.4962522107896652,152.07809422778334,115214.27408678166,1.29
0.0952463879598662,1.4961588879726198,152.07420846735138,115209.49599618709,1.29
0.0957121404682274,1.4963089383722905,152.08636426287967,115221.5004997832,1.2896000435213772
0.0961778929765886,1.496127259933919,152.1788942857544,115196.81493035269,1.2891810414961533
0.09664364548494982,1.4959236103184557,152.26084626930376,115172.92335241623,1.2887620394709292
0.09710939799331102,1.4957598070151514,152.3351210805695,115157.28043615997,1.2883430374457052
0.09757515050167222,1.4954827136608173,152.386659643838,115144.59154935752,1.2879240354204813
0.09804090301003342,1.4948108199886059,152.4529179581418,115119.02990061922,1.2875050333952573
0.09850665551839463,1.4925369525412038,152.39043867575563,115022.02395947053,1.2870860313700332
0.09897240802675583,1.4930723488357835,152.5451897868504,115152.34892104207,1.27936975766651
0.09943816053511703,1.4942734147563064,154.40105784193466,115133.15067986248,1.2596859584105768
0.09990391304347823,1.481732155855965,159.23767479308646,113695.46079784278,1.2400021591546437
0.10036966555183945,1.4700895581147984,163.6437522646628,112421.91501598732,1.22031835989871
0.10083541806020065,1.4618789347986019,167.33472598275046,111533.8701358949,1.2006345606427768
0.10130117056856185,1.4538915068291445,170.95342731494745,110695.0859779426,1.1809507613868437
0.10176692307692306,1.4447575810332158,174.82051206861436,109744.1527760288,1.1612669621309102
0.10223267558528426,1.4363806888642674,178.88616562429783,108795.67484763458,1.141583162874977
0.10269842809364546,1.4258609563540043,182.8097504518373,107687.92068143007,1.126345287302785
0.10316418060200666,1.4165145433381792,186.3855138927241,106713.42828148855,1.1121979213133977
0.10362993311036788,1.4076558047284178,189.9364902931878,105782.84826907674,1.09805055532401
0.10409568561872908,1.3981397448237125,193.6991096887285,104782.15492168038,1.0839031893346227
0.10456143812709028,1.3876748769282332,197.72881096220516,103688.50483018803,1.0697558233452353
0.10502719063545148,1.3763129200834652,201.99137518398842,102518.29142484843,1.055608457355848
0.10549294314381269,1.364631501879872,206.39427629534643,101306.49866416023,1.0414610913664604
0.10595869565217389,1.3534746187305553,210.81828770587967,100103.01383551784,1.0283591678807191
0.10642444816053509,1.3408971104624465,214.9267496928688,98823.06233359144,1.018811748907372
0.1068902006688963,1.3300931481747478,218.72535238661834,97714.85133608732,1.0092643299340245
0.1073559531772575,1.3192356543859236,222.59121061410679,96600.51918268243,0.9997169109606775
0.1078217056856187,1.3073740161700889,226.75018407988776,95385.6936732666,0.9901694919873304
0.1082874581939799,1.2942282525741813,231.25883013099204,94050.76322126617,0.9806220730139832
0.10875321070234112,1.279939999276698,236.06069214903536,92616.75561929087,0.9710746540406359
0.10921896321070232,1.2658456541968217,240.99380512413035,91170.66098237869,0.9615272350672888
0.10968471571906352,1.2510978366434675,245.74849010774048,89676.03811590385,0.9546473626724119
0.11015046822742472,1.2373790349829459,249.98523414221646,88313.25593582941,0.9491943175171826
0.11061622073578593,1.2248025658798036,254.00897025943243,87061.87727323383,0.9437412723619534
0.11108197324414713,1.2118626765117908,258.1747262917397,85776.62079357413,0.9382882272067242
0.11154772575250833,1.1975596171449012,262.74665593818605,84361.06777532473,0.9328351820514951
0.11201347826086953,1.1812951455712617,267.84880966402653,82771.77635601473,0.9273821368962658
0.11247923076923075,1.1634030740028674,273.39003195969843,81044.18153475139,0.9219290917410365
0.11294498327759195,1.1467058035585935,278.866207937128,79378.01215238846,0.9168092839133786
0.11341073578595315,1.1299592889455636,283.5862536696974,77767.72910561948,0.9157549714820895
0.11387648829431436,1.1168267005710848,287.34930806439104,76511.91001250272,0.9147006590508006
0.11434224080267556,1.105482118163644,290.67866091471336,75426.7208000263,0.9136463466195115
0.11480799331103676,1.0947208302227556,293.87356007460437,74400.80999733333,0.9125920341882225
0.11527374581939796,1.0834761349600628,297.2284778934536,73333.9427199671,0.9115377217569336
0.11573949832775918,1.0706843634649714,301.0322470747093,72130.0250360564,0.9104834093256445
0.11620525083612038,1.0556464953644145,305.53564998462696,70715.32716352794,0.9094290968943555
0.11667100334448158,1.0388988077617056,310.47182313569897,69137.2517228347,0.9095690416311267
0.11713675585284278,1.0232245035393526,314.8432521262013,67688.20881463996,0.9109032435359572
0.11760250836120399,1.0100404120782802,318.54852247940426,66471.89478061582,0.9122374454407877
0.11806826086956519,0.9986025637266763,321.77576610794586,65420.84220221912,0.9135716473456181
0.11853401337792639,0.988145310633733,324.72489110812336,64464.58664332013,0.9149058492504486
0.1189997658862876,0.9780335193034094,327.6149357685657,63541.62725923686,0.9162400511552791
0.1194655183946488,0.9675401860111443,330.62328201906894,62590.97214397327,0.9175742530601095
0.11993127090301,0.9561243255614941,334.0424387158967,61545.070552269266,0.91890845496494
0.1203970234113712,0.9425670470152003,337.75941337511347,60335.8889078078,0.9218776881067505
0.12086277591973242,0.9294316701767225,341.40238806214234,59165.182314378966,0.9249809402024122
0.12132852842809362,0.9173569282431189,344.76279191638747,58092.73453475678,0.9280841922980738
0.12179428093645482,0.9063012784508976,347.8321072645854,57115.21182239132,0.9311874443937354
0.12226003344481602,0.895972307767149,350.70000128399596,56206.158104097376,0.934290696489397
